id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,status
a0b83bb4-66bf-4c67-b533-f0508cfbdb09,北京市,北京市,海淀区,海淀区林业学院苗圃北,39.96548984110075,116.3054340544974,39.910756,116.298648,1
2c4dc081-93d2-49fb-9294-b74e43078591,北京市,北京市,东城区,东城区王府井大街201号,39.92295646978245,116.41738474986454,39.91512,116.404728,1
d4829735-e036-4da5-a720-3005723b23db,北京市,北京市,丰台区,北京市丰台区卢沟桥乡丽泽金融商务区F-05地块C2商业金融用地项目,39.86613420293702,116.25621487243572,39.8663,116.332096,1
4972e511-d89e-416e-911b-05eb3426831a,北京市,北京市,西城区,西城区民康胡同27号,39.928802358311025,116.36752969236626,39.911332,116.3602,1
c88dd731-efc0-40e5-99db-02e6b60e76b0,北京市,北京市,西城区,西城区德胜门外大街4号,39.972819422468255,116.38776641347118,39.957856,116.37336,1
c0e0b8a4-47a1-4d5c-b766-6f8cdb16a997,北京市,北京市,昌平区,北京市昌平区中关村科技园昌平园东区二期0303-04地块住宅混合公建项目,40.210180218235934,116.24480409189859,40.203132,116.232144,1
81cdc6d9-a720-4eb3-bdf0-00405f071180,北京市,北京市,昌平区,昌平区北七家镇未来科技城,40.13964394695651,116.47448553960629,40.11644,116.417936,1
bb2c35e4-db2d-4410-adc2-e00d060881c4,北京市,北京市,密云县,北京密云经济开发区云西经济开发中心云西二路西侧 云西三街北侧,40.36803369020495,116.8189555196177,40.36202,116.8518,1
b1a5865b-6853-4598-b578-ab380a9b4ccd,北京市,北京市,朝阳区,朝阳区中关村科技园区电子城西区,40.018084013607975,116.4802832384016,39.974296,116.492696,1
58a0d125-56d6-4c98-ba2d-ed6832cfbc5f,北京市,北京市,房山区,房山区琉璃河车站前街10号西北侧,39.60193562594479,116.05025031792104,39.706772,115.971576,1
0443e8ca-2ced-4404-82f5-fd5be897dae8,北京市,北京市,海淀区,北京市海淀区北清路99号（一期用地）,40.07938596069581,116.24912918948834,40.071764,116.23228,1
a31c5121-e22b-48f7-b0d2-5f4a3b106c8f,北京市,北京市,丰台区,北京市丰台区云岗西路15号,39.817563956630856,116.15864850874212,39.79646,116.412432,1
3794348a-0512-473c-9ed4-a981963ea359,北京市,北京市,密云县,北京经济技术开发区南部新区X20街区地块,40.381413791933404,116.85743767003744,39.78916,116.491544,1
a8f1eb64-6cd2-48dd-ad05-51a87bc57621,北京市,北京市,东城区,东城区朝阳门南小街14 16号 禄米仓胡同42号,39.923036012821306,116.43411119846033,39.91556,116.420968,1
06b16fb6-6ba8-4517-8b53-02c7d131929f,北京市,北京市,西城区,西城区寿长街三条10号4幢,39.89022650010669,116.39539279369146,39.900288,116.346736,1
87a30e38-fdd2-42d8-be8e-5d29dd18de07,北京市,北京市,丰台区,丰台区中关村科技园区丰台园产业基地三期1516-49号地块,39.83961065590202,116.28702085764553,39.86728,116.272848,1
0c7a09c8-3273-41b3-b385-aa29d6c9289d,北京市,北京市,朝阳区,朝阳区来广营土地储备项目A4和B4地块二类居住项目,40.00156649865024,116.47915307844288,40.0274,116.43992,1
c994dc28-3702-445a-bff9-b3745a406493,北京市,北京市,东城区,东城区禄米仓胡同28号迤北,39.92299639555786,116.43685056763842,39.9435,116.401544,1
f8a8e495-9eb9-42ef-b74a-1ac76f464945,北京市,北京市,海淀区,北京市海淀区永丰产业基地ⅠI－4-C工业地块,40.083045873256545,116.26280873940453,40.075472,116.2228,1
89b83871-3bd9-42d4-8206-6b7cb340d9ea,北京市,北京市,大兴区,大兴区团河地区,39.7434149823576,116.36498012166784,39.741664,116.373088,1
e245f249-ccdf-4b17-8630-89d7ef48046e,北京市,北京市,密云县,密云县新东路40号,40.394788928980184,116.86454667372041,40.39946,116.8474,1
616cdf7a-db78-4fbd-b9ba-9dc98b3aa23f,北京市,北京市,丰台区,丰台区南苑五爱屯东街6号,39.807926416077855,116.38876383801113,39.80198,116.3766,1
2fd807d2-53e9-4c3e-a509-de26a7654b5c,北京市,北京市,平谷区,平谷区马坊工业园区,40.05192344936972,117.01566174947857,40.042096,116.997024,1
77128ffd-d832-4fdd-9034-b18e72f49e05,北京市,北京市,昌平区,北京市昌平区阳坊镇工业开发区,40.15036400768557,116.14024017172305,40.137,116.133264,1
3fe47fa0-4bf8-41be-9c30-123679e187a2,北京市,北京市,昌平区,昌平区阳坊镇后白虎涧村南 ,40.14160614330155,116.12413830596529,40.12932,116.124296,1
1ba82947-1d31-499b-9fa5-f7446fbc97e7,北京市,北京市,大兴区,大兴区,39.73255523655448,116.348625212231,39.7255059998,116.33530099984,1
4f08b2a6-1403-44eb-a3f7-7ec67603bfc7,北京市,北京市,西城区,西城区西交民巷71号,39.908369211404896,116.39318975152996,39.900732,116.38052,1
2ad8fdd1-6fd3-4f72-8b6a-b9887fb0bb64,北京市,北京市,昌平区,昌平区北京市昌平科技园区昌盛路18号软件研发1#楼,40.20822361101417,116.25774428427836,40.20582,116.244824,1
b67ca12f-57e1-48f8-a849-72e0d2eca842,北京市,北京市,顺义区,顺义区天竺出口加工区,40.09230315683285,116.57425236822289,40.094528,116.557944,1
aa6a9235-6a4c-411f-92ee-2fa53dbcf284,北京市,北京市,丰台区,丰台区小屯路9号,39.89452113042988,116.25867482727817,39.887692,116.246104,1
7f50d8da-3e0a-4785-9b8e-8ffb8ea07fa7,北京市,北京市,房山区,北京市房山区房山新城良乡组团10-01-05等地块（理工大学1号地）,39.75432583977336,116.14944375184247,39.728408,116.165232,1
d6af7764-5560-48bf-86d0-a15366c98821,北京市,北京市,丰台区,丰台区花乡白盆窑2#地,39.82861659593958,116.3188352455869,39.81456,116.317616,1
de32cacb-78f8-417c-a798-a33a819442ef,北京市,北京市,东城区,北京经济技术开发区路南区N3街区N3F1地块,39.910924547299565,116.4133836971231,39.802328,116.497896,1
97d3be7e-736b-4124-86d1-15ab284caa98,北京市,北京市,密云县,北京经济技术开发区南部新区X21号街区X21F1地块,40.381413791933404,116.85743767003744,39.78916,116.491544,1
7c9417c8-98e2-40ce-90a6-1e53806cb1d8,北京市,北京市,大兴区,北京经济技术开发区路东区C5 C6号街区C5M1 C6M1地块,39.80113146563998,116.51300505324711,39.78916,116.491544,1
d21e3506-b8e0-4788-b6ee-cccf59ed1c37,北京市,北京市,西城区,宣武区白广路11号,39.890028030726285,116.36534133031341,39.88616,116.383472,1
91915631-f101-49d5-9807-7cf6212e7186,北京市,北京市,大兴区,大兴区西红门路15号,39.798848798116005,116.36576182712264,39.791728,116.35564,1
7e3a003b-209a-4b30-bf1f-0c6539e34086,北京市,北京市,东城区,东城区北新桥头条55号,39.948196502606415,116.42485953204695,39.940424,116.412864,1
7797d8d0-d88f-466b-8fbf-d589608124be,北京市,北京市,丰台区,丰台区花乡,39.83802024210118,116.337167827604,39.840512,116.321,1
