electr_supervise_no,id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,status
1101002007B02549,3904a379-219f-4058-8235-7877a6e79011C,北京市,北京市,大兴区,大兴区黄村镇大庄东,39.70918,116.337444,39.741564,116.334208,1
1101002007B05504,1803c0bb-149f-47b5-9d04-9bfb1c0445f1,北京市,北京市,丰台区,丰台区东铁匠营宋庄路38号,39.853434,116.436124,39.855652,116.422184,1
1101002007B02482,7fd0a49a-53e1-4ab5-8b20-519f3819a5ecC,北京市,北京市,朝阳区,朝阳区安苑路18号,39.98911,116.420376,39.981,116.407096,1
1101002010B11300,78be2772-c679-4e58-8025-dccb90ff1fee,北京市,北京市,海淀区,海淀区中关村创新园C6-05,40.077878,116.197052,39.978588,116.250264,1
1101002010B11313,96c500bf-1b70-4e1a-914a-425168ab6bd0,北京市,北京市,东城区,东城区连丰胡同31号,39.933186,116.421605,39.924568,116.408936,1
1101002010B12953,25159d8a-4ce6-4ea6-ae7d-e1d25fdaf293,北京市,北京市,房山区,房山区长阳镇水碾屯村,39.739597,116.198888,39.731672,116.190168,1
1101002008B06760,d448bb7a-cac5-4a21-b456-0e8b143ccb86,北京市,北京市,昌平区,昌平区回龙观镇龙跃苑东二区17号楼（FD320）底商,40.080407,116.362737,40.237808,116.264216,1
1101002007B02585,a33bb3dc-4bb2-4222-b39a-2511fc173b70,北京市,北京市,朝阳区,朝阳区小红门乡牌坊村北,39.837079,116.469807,39.829884,116.468584,1
1101002007B06427,ffe2d4b4-18ee-4eb3-ad17-0dc89c36c47e,北京市,北京市,密云县,北京经济技术开发区路东新区A10号街区,40.381414,116.857438,39.78916,116.491544,1
1101002007B02662,ae9c79ff-cf67-4eba-b4fa-2840e1964bfb,北京市,北京市,丰台区,丰台区南苑路54号,39.85042,116.407665,39.833832,116.395432,1
6528272016B00095,f5ce191f-0974-4662-9a97-39cae427d262,北京市,北京市,西城区,哈尔莫敦镇友好路东侧，东侧为巷道 南面为居民区 西侧为友好路 北面为瑞祥合作社,39.918295,116.380782,40.128132,116.636016,1
1101002010B08247,b8dd4552-3643-4cc1-ae1b-6efe4bc1bccf,北京市,北京市,丰台区,丰台区芳星园三区19号楼,39.865453,116.443219,39.868376,116.431656,1
1101002011B16957,e3fd40ec-1b13-40de-aec1-ca603aee47c1,北京市,北京市,朝阳区,朝阳区石佛营东里甲1号,39.942285,116.509588,39.93484,116.496976,1
1101002018B00129,f135108f-7963-4be7-9908-0dd2af961445,北京市,北京市,东城区,东城区隆福寺前街1号QA102,39.931472,116.421087,39.886924,116.425136,1
1101002008B00182,547d2c21-217e-44a1-a952-e4893fa867be,北京市,北京市,密云县,北京经济技术开发区路东新区A1号街区,40.381414,116.857438,39.78916,116.491544,1
1101002008B09098,5f410b8b-485e-44b2-ad0a-5108b28a7218,北京市,北京市,密云县,"北京经济技术开发区路东新区A1号街区,编号A1M2",40.381414,116.857438,39.78916,116.491544,1
1101002013B01760,444116f7-59b5-48dd-942a-b9f3d72aa06b,北京市,北京市,海淀区,海淀区温泉镇太舟坞地块定向安置房项目,40.040561,116.214597,40.038572,116.20164,1
5304272007B00473,94af20ea-471b-4384-b8c7-82c5bbd6b049,北京市,北京市,朝阳区,"新平县河滨路以北,县土地开发公司住宿楼以西,县国土局生活区以南",39.832427,116.507099,39.921196,116.354144,1
6606022016A00167,518a5bfd-5307-4036-9e94-0c98cda91036,北京市,北京市,东城区,五家渠工业区东工业园，纬九路以东，纬十路以北，梧兰新型建材项目以西,39.910925,116.413384,39.927712,116.458688,1
1101112016B00077-1,5dae9da1-1e1c-4937-8206-a66564b89325,北京市,北京市,房山区,北京市房山区窦店镇,39.65876,116.104146,39.612752,116.028672,1
,8dbba3e6-72a7-4e29-acd9-8fbcc8c209b8,北京市,北京市,海淀区,海淀区学院南路30号,39.963462,116.36678,39.956348,116.354112,1
1101002008B05048,71787d1b-94a0-40a8-9f56-cd8a8ecdea87,北京市,北京市,丰台区,丰台区于家坟,39.858731,116.440617,39.851436,116.429152,1
1101002008B05473,eed52784-f567-4e2e-bcb7-1850ffa058c5,北京市,北京市,丰台区,丰台区王佐镇,39.823807,116.117312,39.797324,116.143752,1
1101002008B06906,ec69d869-593c-478e-88a6-f1633a50870a,北京市,北京市,通州区,通州区永顺镇,39.940765,116.674041,39.893908,116.626072,1
1101002008B04963,0d9fe005-3820-470a-9a26-302e137bddb6,北京市,北京市,朝阳区,东城区安定门外花园14号楼,39.971518,116.420927,39.95034,116.400936,1
1101002008B04906,fb26a4fc-8acb-4d61-8311-52c3fe125391,北京市,北京市,延庆县,延庆县大榆树乡大榆树村北,40.443923,116.028791,40.432728,116.016752,1
1101002008B05383,c7da4d16-6c79-4d1f-bc5f-e5034e33dfbd,北京市,北京市,通州区,通州区徐辛庄镇大庞村,39.993141,116.712174,39.987456,116.705568,1
1101002008B05461,16ccd58a-d344-49fd-9f42-193625e87901,北京市,北京市,密云县,密云县溪翁庄镇东智北村南,40.440239,116.841601,40.431708,116.828976,1
1101002008B05446,9a4f2ea5-bc99-423b-875d-f8567dc48c57,北京市,北京市,密云县,密云县溪翁庄镇东智北村南,40.440239,116.841601,40.431708,116.828976,1
1101002013B03007,274eba5f-c5be-4b6f-8fd2-88cc5e44fbf6,北京市,北京市,丰台区,丰台区成寿寺二期B3区9 10 11 18号楼,39.858582,116.443454,39.851168,116.428296,1
1101002011B00289,ccf15840-7730-4237-b9b8-d98672dc04b1,北京市,北京市,朝阳区,朝阳区东三环CBD核心区,39.913597,116.474311,39.920428,116.439144,1
1101002007B04503,f8eadc38-f86d-4569-81c5-c7d74ac814b1C,北京市,北京市,丰台区,丰台区玉林东里二区甲14号楼,39.871752,116.367338,39.868376,116.431656,1
1101002007B04565,c7c4ce6a-02cb-45d1-aba9-59fd88580630,北京市,北京市,海淀区,海淀区温泉镇中心区,40.044654,116.182107,40.0471,116.174024,1
1101002008B02395,c29fcff7-a46d-488b-81c6-43bae089135d,北京市,北京市,朝阳区,朝阳区八王坟（大望桥东南）,39.914903,116.485414,39.907008,116.47168,1
1101002007B01954,ab177161-4fb9-4a60-a1ea-2e0e81727fa0,北京市,北京市,石景山区,石景山区古城南路35号楼35-3号,39.914733,116.197456,39.91374,116.184024,1
1101002010B10974,b7fb73eb-80d9-4597-9598-80840a513e17,北京市,北京市,西城区,西城区东智义胡同10号，石灯胡同16号甲16号,39.906971,116.371913,39.90022,116.358856,1
1101002007B01341,f5864687-1f40-4874-a480-e2488e63d7df,北京市,北京市,东城区,西城区地安门外大街68号,39.944565,116.40271,39.870804,116.345896,1
1101002007B02714,60038805-c0a1-40f5-bc70-87dd729fbe3b,北京市,北京市,丰台区,丰台区西罗园南里45号院2号楼,39.860278,116.398553,39.852828,116.387736,1
1102282007B00048,140d5b80-dcbb-400f-80dd-54d004d9fff7,北京市,北京市,密云县,密云县河南寨镇芦古庄村,40.332697,116.829295,40.325892,116.823136,1
,3a2d614d-f7b0-4191-b2a2-4513ddcc012d,北京市,北京市,东城区,县经开区汇泉路西侧 城投公司用地东侧 新泉公司用地北侧的金禾面粉有限公司,39.910925,116.413384,40.032248,116.364224,1
,2fa02f6c-f755-47a8-a37f-1d6ba23a3a51,北京市,北京市,海淀区,海淀区阜成路8号,39.929266,116.3243,39.9211,116.308952,1
,023c22df-e537-4816-bf01-d37ae47d43e2,北京市,北京市,东城区,位于县城东片区，东 南 西侧临规划道路，北临徐家凹一组安置用地。,39.910925,116.413384,39.994876,116.382688,1
,3721d39e-d653-460c-aa77-bd3a5806430c,北京市,北京市,朝阳区,景洪市机场老路宏城建材市场对面紫金花园和谐苑6幢1单元302号,39.845479,116.465138,39.849368,116.279952,1
1101002007B05635,ec05d9eb-d013-4d4d-b9e3-41fff46fa4a5,北京市,北京市,大兴区,大兴区黄村镇福海路19号,39.759152,116.353126,39.741968,116.33404,1
1101002007B03582,8ddf68ec-d526-41f4-8478-f785ee3e7add,北京市,北京市,东城区,崇文区东花市南里三区,39.902781,116.433766,39.996556,116.378576,1
,e3a33110-051c-41ab-a460-351404d0654d,北京市,北京市,东城区,东城区王府井大街48号,39.925271,116.417946,39.917448,116.4056,1
1101002007B05285,85eecd16-a9fb-4a75-8710-05275801aa73,北京市,北京市,海淀区,海淀区清河小营（加气混凝土厂）,40.041161,116.330656,40.031468,116.319224,1
,a3de7a9f-6ee5-484f-a929-440651691a9f,北京市,北京市,东城区,县城新区文化街北侧 平安大道东侧，东至国税局 南至文化街 西至平安大道 北至安居街,39.942901,116.444539,39.95284,116.41868,1
,803a2dd6-3936-44cd-a977-c36999101215,北京市,北京市,平谷区,福州滨海新城二零一省道南侧东湖路东侧壶东路西侧政务云和企业云地块北侧,40.222116,117.257052,39.73638,116.317776,1
,468fc708-6ff5-4055-8757-6219ff801fb4,北京市,北京市,房山区,禄丰县城惠民路南延长线东侧 规划十六米街北侧 金台佳苑小区南侧,39.694928,115.991445,40.314124,116.697968,1
1101112018A00095,d2e35f36-f583-4e50-95cb-a31b29927a41,北京市,北京市,房山区,房山区西潞街道,39.744749,116.132185,39.73232,116.110048,1
1101132011B00460,c1a245af-00e1-46a3-a353-c8901c912b3e,北京市,北京市,顺义区,北务,40.069115,116.834753,40.037808,116.793192,1
1101002007B02338,7d04f895-2f2f-4724-a0f9-a10a225459f7C,北京市,北京市,朝阳区,朝阳区延静西里2号,39.928456,116.489722,39.949008,116.444016,1
1101152007B00067,7927ad32-1c5a-4147-9080-6a996b4c4f49,北京市,北京市,大兴区,北京大兴经济开发区,39.732555,116.348625,39.90312,116.401,1
1101082007B00148,4599f96d-5c90-4d90-b965-94810db4f17d,北京市,北京市,海淀区,中关村永丰高技术产业基地III-20地块,39.98727,116.344895,40.075468,116.234408,1
,7f11604e-b10e-446b-bf06-4541509a19cd,北京市,北京市,东城区,汉葭街道大树村2组 3组，下塘村1组 2组 3组 4组 5组，平安村1组，长坪村12组 13组,39.910925,116.413384,39.90312,116.401,1
1101002011B14789,cd2b2d16-0055-4eb4-a29a-868a897e74b7,北京市,北京市,顺义区,顺义区板桥创意天承其他类多功能项目（G2-07地块）,40.229962,116.519175,40.20944,116.518224,1
,5040379a-5aee-4246-8206-c3b16c7312d6,北京市,北京市,西城区,西城区护国寺街53号,39.941368,116.383503,39.933844,116.370864,1
,94880bb5-848b-4036-8afe-aa13d077a460,北京市,北京市,东城区,永新县工业开发区（四址范围：东至敦永公路，南至空地，西至分文铁路，北至空地）,39.910925,116.413384,40.094688,116.658048,1
2224262016B00182,1089851a-af93-4200-bcc0-3b47ad4cd027,北京市,北京市,海淀区, 池北区东至园池街，西至文心广场综合馆，南至五角枫路，北至青年公寓,40.025193,116.292368,39.9655,116.321,1
1101002016B00447,94218948-8d88-43d6-a03f-e4f2412c3cc1,北京市,北京市,平谷区,平谷区峪口镇南杨家桥中路35号,40.171623,116.991383,40.18294,117.0024,1
1101002016B00426,c8a29963-080e-4081-92d0-8ddd4421b104,北京市,北京市,海淀区,海淀区安宁庄,40.050313,116.328861,40.042456,116.32592,1
1102282012B00180,56fd3e56-5d4e-4cc4-bf4d-ce11e334f166,北京市,北京市,密云县,密云经济开发区科技路71号,40.368034,116.818956,40.31272,116.769736,1
1101002012B18810,3d80d9e2-bd2b-4e05-9584-aab64bb964e4,北京市,北京市,昌平区,昌平区中关村生命科学园23号,40.105405,116.278144,40.05982,116.400496,1
1101152012B00141,5c7dff73-d011-431a-b1cb-0ddbf4ae5b33,北京市,北京市,大兴区,大兴区黄村镇孙村组团,39.706174,116.389949,39.706376,116.39596,1
1101002011B00174,f0902b71-cbe2-48a7-9d9a-d85dd1f61153,北京市,北京市,平谷区,平谷区王辛庄镇贾各庄村东侧,40.156769,117.111714,40.159484,117.09728,1
1101112011B00079,95fdf53f-a493-4168-acce-ed4778c02753,北京市,北京市,房山区,房山区工业园区东区,39.754326,116.149444,39.75004,116.172696,1
4690302009B00312,cb815362-68ec-46c5-9eda-f1dfda7bdce6,北京市,北京市,密云县,县城一号新区富山村内，科星双语幼儿园东面约50米处,40.381414,116.857438,40.0286,116.404808,1
1101152007B00037,11dd5814-a0cb-465e-a9ba-9c8b805bc554,北京市,北京市,大兴区,中关村科技园区大兴生物医药产业基地,39.697969,116.325793,39.69086,116.31296,1
1101092007B00092,4519b951-e0af-469e-8acb-caf7ad40df72,北京市,北京市,门头沟区,北京市石龙经济技术开发区泰安路１号,39.908388,116.118713,39.79158,116.512816,1
1101112007B00127,92c28cbc-f08e-422c-933b-94bc3fd8aa63C,北京市,北京市,房山区,房山区良乡工业区二期,39.754326,116.149444,39.7035,116.146232,1
,aa7dacab-c3dc-4380-9e25-85e07b7ec2af,北京市,北京市,东城区,即墨省级经济开发区蓝色新区盟旺山路以南 用地界线以东 靖海卫路以北 用地界线以西,39.910925,116.413384,39.909396,116.467072,1
,89f51a65-09ee-430f-93da-710f33b09aa9,北京市,北京市,东城区,即墨省级经济开发区蓝色新区盟旺山路以南 用地界线以东 靖海卫路以北 用地界线以西,39.910925,116.413384,39.909396,116.467072,1
1101002016B00431,39dcd689-7069-4d36-b677-dfd01981aaf8,北京市,北京市,海淀区,海淀区安宁庄,40.050313,116.328861,40.042456,116.32592,1
,12dfc898-4f74-4a08-9ba1-f8703a061b8c,北京市,北京市,大兴区,位于一八七团团部，东至马槽仓 南至1号仓 西至阿山路 北至团结路。,39.636145,116.319377,39.628772,116.306048,1
1101072018A00026,b1cbe345-eff6-4ab3-8579-2d5fd0723c59,北京市,北京市,石景山区,石景山区北辛安,39.928936,116.169167,39.919736,116.163064,1
5331032007B02161,3f6c9923-f7f8-461b-8129-09aa74e368ec,北京市,北京市,东城区,新华路延长线西侧,39.910925,116.413384,40.162876,116.942656,1
,b3732ce9-56c6-47a1-846f-42739cd32150,北京市,北京市,门头沟区,位于晋阳街80号，东至深圳日神实业公司，西至山针路，南至荣军北街，北至规划路,39.938993,116.108901,39.981044,116.078888,1
6607112007A00060,a3c20f79-a311-4663-a60e-0b1d4694d44b,北京市,北京市,东城区,奎管处泉沟水管所,39.910925,116.413384,40.748612,116.366384,1
1101002007B03637,b65fd2f0-8e87-4a74-afb6-408379303199,北京市,北京市,东城区,东城区东吉祥胡同,39.938793,116.406141,39.931056,116.393704,1
1101142007B00039,89b78365-462e-4c83-a51c-e50b87c6d4e3,北京市,北京市,昌平区,昌平区马池口镇北小营村,40.148732,116.242444,40.18012,116.159112,1
,19a90b23-1fff-48d2-a195-3e403fa41d6e,北京市,北京市,丰台区,北京市丰台区城乡一体化西局村旧村改造项目三期0611-638地块R2二类居住用地,39.864937,116.292402,39.86774,116.291976,1
1101002007B04818,6a9f5f0f-ecbf-41d1-8ae9-5c6d62552b6a,北京市,北京市,朝阳区,朝阳区广渠门南街1号,39.877968,116.451923,39.88076,116.439744,1
,f36a0699-fde6-47a3-86c0-4778b1fb0c53,北京市,北京市,怀柔区,北京市怀柔区,40.322618,116.638386,40.314899,116.6259,1
1101002017B01020,8ab4c38c-d28d-4c5c-a8f4-91869d3a13ea,北京市,北京市,朝阳区,北京市朝阳区金盏乡楼梓庄村 1113-602地块B1商业用地,39.985912,116.598739,39.96888,116.59352,1
1101002007B05194,5ee625e8-9745-4790-8c43-e9788c4a3d27,北京市,北京市,丰台区,丰台区东铁营横七条44号,39.863581,116.430587,39.84988,116.417608,1
1101142007B00056,e283ad21-2960-4428-950f-76928537e0b7,北京市,北京市,海淀区,昌平区沙河镇沙阳路北侧,40.131861,116.200065,40.127452,116.159688,1
1101002007B06314,3eee224f-52b6-47b8-bcad-1e9e8123b691,北京市,北京市,密云县,北京经济技术开发区路东新区A10号街区,40.381414,116.857438,39.78916,116.491544,1
110100000,C6F966B5971A486D9080E8CD6535716B,北京市,北京市,大兴区,大兴区庞各庄镇北京中坤投资集团有限公司综合用地,39.615955,116.302532,39.7578,116.3346,1
110100000,C9031385A584498FBE7B7EF974FAA87B,北京市,北京市,昌平区,昌平区回龙观文化居住区龙锦苑六区17号楼底商,40.088876,116.351621,40.079544,116.320432,1
110100000,A3D409CF96754CCFA546326F8A6C7F24,北京市,北京市,昌平区,昌平区回龙观文化居住区龙禧苑二区2号楼底商,40.085555,116.358564,40.079544,116.320432,1
110100000,56D5762264C94F3FA48B217187D65150,北京市,北京市,昌平区,昌平区回龙观文化居住区龙腾苑五区2号楼底商,40.085555,116.358564,40.079544,116.320432,1
1101002007B03468,a8a9b253-739b-4b46-af5a-1d266e0b6a1f,北京市,北京市,东城区,东城区交道口东大街4号楼二层2-16,39.946833,116.422045,39.94106,116.406216,1
1101002007B03506,8bb46fe5-c6e7-48c4-b4e9-9f93504a8517,北京市,北京市,通州区,通州区永乐店镇永觅路南,39.665906,116.807035,39.710424,116.881256,1
110100000,44FCDB6C8CA5406E94ED96D5278FDEA5,北京市,北京市,昌平区,昌平区沙河镇沙阳路20号（原北京王麻子剪刀厂厂区 北京市制刀厂厂区破产拍卖项目）,40.125968,116.270099,40.073472,116.30392,1
110100000,661203BB48914E64A18A13110370A710,北京市,北京市,朝阳区,朝阳区亮马桥路甲3号（亮马桥加油站）,39.965083,116.489521,39.95214,116.468464,1
110100000,C80E54DEBB4E410B8933A3C8C75561CB,北京市,北京市,昌平区,昌平区回龙观文化居住区G0901 G0907 G0908楼底商,40.085555,116.358564,40.079544,116.320432,1
110100000,6B17B0D0085542F0AD0CFADD309ABC94,北京市,北京市,东城区,东城区安定门外东河沿5号楼迤北商业用房,39.956869,116.416777,39.917796,116.41452,1
110100000,218E9DC66A8A46F3B56BE3A8B424EF83,北京市,北京市,大兴区,北京经济技术开发区66#M3,39.801131,116.513005,39.793968,116.48236,1
110100000,417E789F69C74AE2AE3D733A173974A0,北京市,北京市,朝阳区,朝阳区安慧东里1号院5号楼大连海运（集团）公司办公用地,39.999057,116.429144,39.991112,116.416416,1
110116000,F11B5932BBAB4572AEA0BBCEB0C51472,北京市,北京市,怀柔区,凤翔科技开发区凤翔一园8号,40.308091,116.687732,39.754188,116.20196,1
110100000,FDF7A8B158B64809B7925965A8E414D6,北京市,北京市,丰台区,丰台区小铁营47号北京鑫百汇科技发展有限公司商业用地,39.863608,116.425501,39.848752,116.283504,1
110100000,8EBE5A900AE642D8BD9FADDB2C0532AA,北京市,北京市,东城区,东城区安定门立交桥西北侧安定门加油加气站,39.96707,116.413076,39.945364,116.40132,1
110100000,0A55567F03A74B2ABA4038251DF797F2,北京市,北京市,密云县,密云县密云镇南河路东侧原北京市燕华食品厂用地,40.356775,116.851004,40.366408,116.809192,1
110100000,03DA86671DBB4510AC7D002004737180,北京市,北京市,西城区,西城区新街口西里一区5号楼底商,39.951592,116.376242,39.943592,116.363536,1
110100000,1E04C41AAAB644A9BDA93F2D576EC90E,北京市,北京市,东城区,东城区东直门外大街北侧东直门综合交通枢纽及东华广场商务区,39.947198,116.444552,39.939432,116.43136,1
110100000,51BD9A9F42914D258AB35B293DACF9DE,北京市,北京市,西城区,西城区新街口西里一区6号楼底商,39.949996,116.37662,39.943592,116.363536,1
110100000,CD55257A72774651965F08D777A87E4B,北京市,北京市,房山区,中国石化集团北京燕山石油化工有限公司,39.733654,115.960507,39.730468,115.9568,1
110100000,420BBE05B6C0479092CA07B79F673EEE,北京市,北京市,通州区,通州区甘棠乡侉子店村东房化工厂债转股（出让）土地,39.862959,116.821594,39.856968,116.814696,1
110100000,8FC50FD77E304242B3DB1A0AB4ED087E,北京市,北京市,丰台区,丰台区方庄（芳群园四区23#楼底层商业）,39.866235,116.438044,39.8632,116.422824,1
110100000,BE5F696F01D947CE9C64337AA4E05805,北京市,北京市,房山区,房山区长阳镇哑巴河村金果园住宅二期东区,39.76849,116.173886,39.757532,116.18,1
110100000,8991E4DB8B5643E2A2E00EF2699479C6,北京市,北京市,西城区,宣武区骡马市大街南侧酒店,39.896049,116.38367,39.888044,116.373352,1
110100000,ACEC206634C041C7A97CDDA03EAFA99F,北京市,北京市,大兴区,北京市经济技术开发区路东D8M1,39.809898,116.520597,39.79158,116.512816,1
110100000,DE8D3364354444F8925E45AD29F33C60,北京市,北京市,西城区,西城区西四南大街91号,39.925866,116.379843,39.919948,116.367344,1
1101002007B04131,975115fd-2d39-482d-a91e-51a8533db77f,北京市,北京市,昌平区,昌平区回龙观镇史各庄村,40.11631,116.281873,40.103352,116.280984,1
110100000,8C6064B244D14B1CA9561BBC8617BD6C,北京市,北京市,海淀区,海淀区复兴路五棵松文化体育中心公共服务设施地块,39.919071,116.287538,39.914452,116.271048,1
110100000,0E22D273AB4549C19D7EE96FA119F026,北京市,北京市,房山区,房山马各庄村西南北京化工四厂债转股（出让）土地,39.71108,116.02774,39.696088,116.010016,1
1101002017B00988,42f423f2-a029-4c66-8887-f2542a5e7c1d,北京市,北京市,门头沟区,北京市门头沟区,39.946147,116.107604,39.939078,116.095132,1
1101002017B01360,ebb12dc8-8439-401c-86f1-c028e0cb1ea2,北京市,北京市,东城区,东城区銮庆胡同37号,39.904922,116.408797,39.9149,116.406192,1
1101002017B00657,cef31b11-0221-40aa-a5e3-2c89208e9e1a,北京市,北京市,大兴区,北京市大兴区北臧村生物医药基地DX00-0502-0008地块F3其他类多功能用地,39.507914,116.322221,39.651568,116.268696,1
1101002017B00690,8bd5b38a-8951-4a3a-8325-867a5ae0d637,北京市,北京市,平谷区,北京市平谷区,40.146951,117.127379,40.139189,117.114644,1
1101002017B00685,45c96e0e-f621-485e-b065-ba89d84e326a,北京市,北京市,平谷区,北京市平谷区,40.146951,117.127379,40.139189,117.114644,1
1101002017B00953,d98546c4-600a-4ec0-ba4d-5ac998ec0713,北京市,北京市,朝阳区,北京市朝阳区孙河乡西甸村2902-86地块F1住宅混合公建用地,40.05071,116.527221,40.0464,116.52788,1
1101002017B01468,6c4ceee9-1c7b-4fd0-82fa-818961a26168,北京市,北京市,朝阳区,朝阳区十八里店乡周家庄村,39.862095,116.489617,39.852292,116.473568,1
1101002017B01707,05bce987-aa75-4ce2-aeda-6d8280a5404f,北京市,北京市,大兴区,北京经济技术开发区路东区G2街区,39.801131,116.513005,39.79158,116.512816,1
1101002017B00014,582315aa-7d19-4ac3-8742-d3899d74f283,北京市,北京市,海淀区,海淀区树村中央党校西墙外和六郎庄缺口回迁安置房A-1地块,40.013858,116.284792,40.032052,116.29644,1
1101002017B00336,a773bdc4-c25a-4d12-8d0b-e2daca93f03c,北京市,北京市,东城区,东城区王府井大街198号,39.917384,116.417951,39.90968,116.405304,1
110113000,06DAA321A298497BB2258D33F287EC5E,北京市,北京市,顺义区,顺义区林河工业区,40.055892,116.674288,40.049468,116.699144,1
1101002007B04077,b354c671-c04d-4dba-bf6a-dd286b58582a,北京市,北京市,丰台区,丰台区丽泽路南侧三路居村丰台区卢沟桥乡三路居村,39.873701,116.336923,39.8671,116.329944,1
1101002017B01828,bb970f58-ffb2-4c8e-9e14-9280ea416c29,北京市,北京市,通州区,通州区永乐经济开发区小甸屯村(TZ-YLJKQ-D13地块),39.636628,116.788718,39.602972,116.78272,1
1101002017B01830,343c4d0e-5483-42b7-919f-78e2ee2d2ca5,北京市,北京市,东城区,东城区禄米仓胡同42号，朝阳门南小街14 16号(16号楼1层3号 2层3号),39.923036,116.434111,39.91556,116.420968,1
110112000,552FBD3794364C52BB55849B33620067,北京市,北京市,通州区,光机电一体化产业基地,39.809385,116.584017,39.802168,116.57164,1
110100000,30A5642241AF42D3B200BF94C5D9F9E7,北京市,北京市,密云县,密云县溪翁庄镇环湖东路北侧北京市圣陶实验学校,40.48125,116.880402,40.473772,116.84768,1
110100000,319EFAD79C6749C1B45B96B1AA19C02F,北京市,北京市,丰台区,丰台区广外广安路六里桥莲花池长途汽车站工业用地,39.892809,116.320571,39.8851,116.30756,1
110116000,E8F85BDB0B7143389BEAE59A27A65FC3,北京市,北京市,怀柔区,雁栖工业小区,40.373102,116.689045,40.36114,116.656928,1
110113000,C5D6FFE6D9D742228A88A2265DDD50DA,北京市,北京市,顺义区,顺义区马坡镇白各庄村,40.173187,116.639211,40.163748,116.626072,1
110100000,4977CD1C3BE54D0F947E2B93E7073414,北京市,北京市,昌平区,昌平区回龙观文化居住区龙腾苑五区5号,40.085555,116.358564,40.079544,116.320432,1
110100000,EC637CCC7ACE4AE98A182064A003182E,北京市,北京市,大兴区,大兴区安定镇精细化工基地（3区）,39.626883,116.514228,39.6165,116.493552,1
110100000,D876841C34D841A391066386D566AD11,北京市,北京市,大兴区,大兴区安定镇精细化工基地15区,39.626883,116.514228,39.70828,116.412792,1
110100000,AC3AFE8A693E4431B81B0E7FD5D781DA,北京市,北京市,密云县,密云县西田各庄疃里村北京京陇蓝盾服装厂现状工业用地,40.400091,116.742301,40.3927,116.72972,1
110100000,F0A27F909C40443E9ADCAF8804F43DD8,北京市,北京市,东城区,东城区新中街1号,39.939917,116.446823,39.913892,116.419808,1
110100000,233311D760BF4E9487EE65EFC381137D,北京市,北京市,东城区,朝阳区广渠门大街1号优士阁二期,39.89982,116.45375,39.891672,116.452456,1
110100000,22CD309A760C423E8503DA9699CABDB1,北京市,北京市,东城区,东城区东单北大街60号,39.920232,116.424377,39.912,116.4118,1
110100000,8CFDCEBF478646C38EB5DFD3777C4EB5,北京市,北京市,石景山区,石景山区京原路南南大荒苗圃北京市永定林工商公司工业基地,39.896942,116.192723,39.88968,116.17972,1
110100000,311799CFDC0B414EB5FBC7B34848E210,北京市,北京市,海淀区,海淀区常青通达新村南A-E#（2号地）,39.957332,116.277768,39.9826,116.308504,1
110100000,7F81FD67DB7F490393A79F29D9CFF224,北京市,北京市,大兴区,黄村镇兴华中路9号富强宾馆南侧,39.742771,116.339554,39.735968,116.326664,1
1101112007B00080,157133ad-aeac-4d5f-9a0a-3e68cbf793c5C,北京市,北京市,房山区,房山区燕山东流水工业区,39.751202,115.995469,39.74596,115.98,1
1101002007B00643,68bcabdd-e55e-4fec-ba1b-e3c692630e80,北京市,北京市,丰台区,丰台区成寿寺路甲12号,39.858742,116.454559,39.85236,116.44236,1
1101152007B00226,b22b2aa6-e993-44cf-981a-7f6ec344e202,北京市,北京市,大兴区,大兴区黄村镇三间房村 东磁各庄村,39.727607,116.430565,39.71004,116.414904,1
1101002017B00537,c8b384f7-3fda-4ed9-9aa6-a81cdd33e4af,北京市,北京市,密云县,密云区站西路南侧密云县清水湾小区二期,40.40519,116.848214,40.3873,116.832552,1
110100000,9233C020633D44D497AFDAAD0A34EC71,北京市,北京市,海淀区,复兴路17号公主坟综合商业大厦,39.914554,116.320148,39.9083,116.306032,1
110100000,DBB84D1C7D27430A94D7EF20C6811562,北京市,北京市,朝阳区,朝阳区百子弯路29号 31号现状用地,39.906842,116.500458,39.903524,116.452528,1
110100000,8F5C29D3341F4F61BEEE55C8A9EB7D4D,北京市,北京市,昌平区,昌平区回龙观文化居住区龙锦苑四区2号楼底商,40.092008,116.353811,40.079544,116.320432,1
110100000,739A463AFE4741178D9BD2499EBED2E5,北京市,北京市,昌平区,昌平区东小口镇天通北苑一区,40.080709,116.420335,40.073056,116.410984,1
1101002017B00886,7e111e17-0a66-42cf-b755-183786518087,北京市,北京市,丰台区,丰台区西三环南路16号,39.860246,116.372766,39.85294,116.360032,1
1101002017B00914,f6bad892-5133-4f73-8158-5277aa36c8c6,北京市,北京市,大兴区,北京市大兴开发区北区1号地DX00-0301-0145地块F3其他类多功能用地,39.732555,116.348625,40.016652,116.539776,1
1101002017B00960,b306b7d4-9938-486d-9a0a-23c7a2d8bb9f,北京市,北京市,大兴区,北京市大兴区瀛海镇区C4组团YZ00-0803-0603地块F1住宅混合公建用地,39.762585,116.452455,39.711556,116.281272,1
1101002017B01785,ea8d6d74-3920-40ee-a0c7-eabb67b64baa,北京市,北京市,西城区,西城区南华西里2号,39.88713,116.389749,39.8795,116.37708,1
