electr_supervise_no,id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,flag
"6402002013B00352","764a7e03-5c69-46f5-adb8-e3c85cfa399d","宁夏回族","石嘴山市","惠农区","惠农区南二路南、滨河大道辅道东、南三路北、滨河大道西",39.006102,106.830313,39.303816,106.771952,1
"6402212012A01179","f808f37d-4ff0-4278-8101-3f3239996550","宁夏回族","石嘴山市","平罗县","平罗县宝丰镇内，庙宝公路西侧，一般农田东侧",39.056905,106.738014,38.915772,106.536544,1
"6402002009B00011","bb23a344-88bf-43e0-a500-a1d68f44b727","宁夏回族","石嘴山市","惠农区","惠农区石大公路以西",39.201549,106.724350,39.192088,106.702736,1
"6402212010B00485","af038275-d289-41db-808f-a9ad0f05cced","宁夏回族","石嘴山市","平罗县","平罗县工业园区四号路南侧、五号路北侧",38.919607,106.536518,39.057652,106.697648,1
"6402212010B01368","040dd1d4-aee7-45ba-b78f-db05370f396d","宁夏回族","石嘴山市","大武口区","平罗工业园区中央大道东侧、山水大道南侧",38.965171,106.458570,38.912900,106.518568,1
"6402212010B00537","089d3e0f-27d7-4f61-a42f-17810c7fa4a3","宁夏回族","石嘴山市","平罗县","平罗县崇岗镇银汝公路东侧",38.899693,106.274609,38.893732,106.263584,1
"6402212012B00645","4da3288a-d722-4865-9b12-16f849f0bd46","宁夏回族","石嘴山市","平罗县","县城发行路东侧，经五街西侧",38.918247,106.557988,39.228040,106.777872,1
"6402002012B01785","af836ba9-cbea-4160-be6f-8fe6db37fdd8","宁夏回族","石嘴山市","惠农区","惠农区红果子镇文化路西、红礼路北、广福路东、富康巷南",39.135219,106.723601,39.108496,106.742000,1
"6402002012B02143","415c3730-793d-4646-a841-d22204fa9f7b","宁夏回族","石嘴山市","大武口区","石嘴山工业园区西电路西、京藏高速公路东",38.989683,106.390600,38.962880,106.516576,1
"6402002010B00265","0d082f2b-ed93-47f1-846d-665448664494","宁夏回族","石嘴山市","大武口区","星海镇古香路以南、浴山潭大道以北、经六路以西",38.938235,106.364454,38.917864,106.408544,1
"6402002016B01461","bcf50d20-2b72-4f6a-9826-19fde92f9da5","宁夏回族","石嘴山市","大武口区","大武口区环湖路以西、山水大道以南、黄河街以北",38.992604,106.401869,38.977068,106.421736,1
