electr_supervise_no,id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,flag
"4402292013B00412","9da61216-d26f-4f38-9f3c-9b4fdb5340b3","广东省","韶关市","翁源县","周陂镇老街",24.315235,113.977565,24.249918,114.026240,1
"4402332010B00136","874e0a40-af44-4cd7-bfe2-49a70f8183ed","广东省","韶关市","新丰县","马头镇马头街",24.129077,114.331223,24.813318,113.592048,1
"4402822013B00024","fb942a06-8a79-4144-9658-173ad371d980","广东省","韶关市","乐昌市","雄州镇水南麦岭南路22号702",25.290134,113.061555,25.230216,113.964056,1
"4402242013B00084","d7ef187c-32c9-40ad-95c3-04a0bb1bf2e5","广东省","韶关市","仁化县","红山镇新山村小典组",25.240240,113.598690,24.813318,113.592048,1
"4402242009B00076","73244dcc-640c-41c1-9a39-1760bca09a62","广东省","韶关市","仁化县","丹霞街道办岭田村",25.087945,113.760360,25.093730,113.718408,1
"4402812011B01486","190c9fc5-976f-45d5-b82a-32545076a2bc","广东省","韶关市","乐昌市","乐昌市乐城镇邝家勒",25.131980,113.359250,25.136600,113.351224,1
"4402822015B00455-1","44693374-8fc6-41ed-a6aa-d0b1c3ced685","广东省","韶关市","南雄市","南雄界址镇老镇政府A3地块",25.261743,114.712645,25.165340,114.553888,1
"4402822015B00448","c4f7d45b-2cfd-45f0-9590-606c16232d83","广东省","韶关市","南雄市","南雄市界址镇老镇政府A1地块",25.261743,114.712645,25.248986,114.724192,1
"4402822016B00999-1","1617dbac-6358-4577-bc7b-2db714f6a4dc","广东省","韶关市","南雄市","南雄市珠玑镇三叉路口金友集团北面地块一JY-01号用地",25.248690,114.372791,25.118370,114.310224,1
"4402812017B00887","c0e8253e-77bd-40a6-9d86-4c6087f16839","广东省","韶关市","乐昌市","乐廊路6公里乐昌产业转移工业园",25.133718,113.375107,25.138970,113.402360,1
"4402812017B00892","60b806be-a25f-475f-a4ca-a239529bb762","广东省","韶关市","乐昌市","乐廊路6公里乐昌产业转移工业园",25.133718,113.375107,25.138970,113.402360,1
"4402292012B00299","8ebe1826-a2fb-4aaf-ba2d-2ad07d677e50","广东省","韶关市","翁源县","翁源县龙仙镇前进路东一巷11栋101号",24.362323,114.141324,24.364200,114.124632,1
"4402812011B01452","8a944dd0-08c6-4827-8313-22a42387ceda","广东省","韶关市","乐昌市","乐昌市坪石镇劳动路后街90号",25.324345,113.051389,25.286260,113.049344,1
"4402002016B04820","80dd24d5-0a1f-45ea-9dbf-68309848c983","广东省","韶关市","武江区","韶关市武江区韶亮新村2排13号",24.800274,113.564166,24.798620,113.553672,1
"4402242012B01213","8f77ef9a-edb2-4adc-b413-2e739bc74e33","广东省","韶关市","仁化县","仁化县丹霞街道办水南村长坝岭",25.087945,113.760360,25.084450,113.748584,1
"4402822012A01110-2","d37490b4-633e-4f5a-ae55-1d9cadaa744f","广东省","韶关市","南雄市","南雄市江头镇江头村姜树坑",25.088983,114.444847,25.085840,114.433200,1
"4402292014B00099","6ea6ad40-fed5-458f-972a-9a936853555a","广东省","韶关市","翁源县","翁源县龙仙镇文化路",24.358849,114.143778,24.355182,114.131976,1
"4402242010B00346","ce56f85b-3586-48f8-aeef-8f09ffa57713","广东省","韶关市","仁化县","仁化县董塘镇凡塘路",25.083753,113.641645,25.082406,113.632504,1
"4402822011B01029","ca7f4320-eb00-40aa-9fb3-44bc94750da2","广东省","韶关市","南雄市","南雄市雄州镇新城区中街901号房",25.119616,114.324823,0.000000,0.000000,1
"4402812009B00285","53b61616-d828-4df4-9baf-531401e80c85","广东省","韶关市","乐昌市","乐昌市坪石镇森下坪",25.291851,113.069815,25.288424,113.057744,1
"4402812012B01995","24861ecf-ee74-4197-837c-15ea424301d0","广东省","韶关市","乐昌市","乐昌市乐城镇解放路22号",25.135140,113.361897,25.136600,113.351224,1
"4402242012B00779","8d2565eb-4a46-4212-b658-9b3c1a09c33d","广东省","韶关市","仁化县","仁化县丹霞街道麻塘农场（A18）",25.100887,113.693633,25.084456,113.748592,1
"4402242012B00765","e09e1131-1392-4a04-825e-45279d8864ee","广东省","韶关市","仁化县","仁化县丹霞街道麻塘农场（A17）",25.100887,113.693633,25.084456,113.748592,1
"4402322014B00424","a812a2e1-ba13-4aa8-a373-c1c5cab42db0","广东省","韶关市","乳源瑶族自治县","乳城镇鹰峰中路北侧（县国土资源局和县艺术团住宅楼）",24.781270,113.284931,24.952276,114.058024,1
"4402822013B00377-1","0fb10b76-344a-4f34-ab65-abbad980e015","广东省","韶关市","南雄市","南雄市康绿宝大道1号地块",25.114277,114.306086,25.120690,114.306848,1
"4402222012B00327","4b9d24ff-3b79-4ba3-8d8c-3051274bce4a","广东省","韶关市","始兴县","始兴县太平镇公园前路58号",24.953036,114.070619,24.956670,114.067440,1
"4402002013B00538","780ea8e3-1b91-4003-a505-1685bb82e50d","广东省","韶关市","武江区","韶关市武江区芙蓉新城L11-01地块",24.787337,113.591479,24.785420,113.579600,1
"4402052008B00182-1","7402dcba-19cd-4652-bdb6-b3d0059aaf09A","广东省","韶关市","曲江区","曲江区乌石镇253线",24.576255,113.606049,24.573530,113.594232,1
"4402242014B00044-1","0255a9e2-841c-42b7-9289-469d8fa5f4ca","广东省","韶关市","仁化县","仁化县黄坑镇高塘村委冯屋村黄坑路口北侧B1",25.050367,113.797545,25.058870,113.823720,1
"4402292011B00550","60c20101-5b49-4e30-88e7-00dccc4ddd6d","广东省","韶关市","翁源县","龙仙镇幸福北路33号",24.361723,114.136622,24.813318,113.592048,1
"4402292011B00408","703ee923-ba79-46e2-afec-87fd75b04511","广东省","韶关市","翁源县","龙仙镇胜利路20号",24.355356,114.135928,24.813318,113.592048,1
"4402242011B00605","85c5fdeb-f2f8-4aac-bd2d-8805f2d5a2a7","广东省","韶关市","仁化县","仁化县丹霞街道城南村矮岭头组",25.086529,113.759550,25.084456,113.748592,1
"4402812016B00336","f84d70f2-9fc5-4fcf-9b24-609b962e854f","广东省","韶关市","乐昌市","乐昌市乐城街道河南一巷",25.131796,113.356329,25.129470,113.334768,1
"4402002013B00308","dc35a7d1-6556-4356-9795-40fb5d22fa8d","广东省","韶关市","浈江区","浈江区东堤路",24.814188,113.605898,24.807514,113.605760,1
"4402002018B06531","2443e8f5-c039-4087-a155-7eff3a4bf90c","广东省","韶关市","武江区","韶关市武江区工业东路“楼上楼”三旧改造（原食品机械厂）地块",24.806613,113.588021,24.803776,113.580608,1
"4402292015B00429","80e3bb3a-6ebc-4f4d-92ea-f4af3fc29d17","广东省","韶关市","翁源县","翁源县龙仙镇工业路南五巷2栋102号",24.361760,114.143750,24.356790,114.129984,1
"4402292014B00665","05ac8bbb-3054-4662-9986-73fc3f0e52be","广东省","韶关市","翁源县","翁源县龙仙镇陂下高屋村",24.386355,114.182564,24.352984,114.115448,1
"4402822014B02656","3924c6da-4221-413b-8962-38952badccab","广东省","韶关市","南雄市","南雄市环城东路57号内集资楼503号",25.129393,114.325087,25.127530,114.315232,1
"4402242013B00192","f1d05a15-d9fd-4c9a-bcbf-7e4bc3f90d3a","广东省","韶关市","仁化县","长江镇人民街",25.358131,113.944835,25.331480,113.917096,1
"4402242014B00182","e0cb349a-16d4-4717-b617-0a9415f86ce3","广东省","韶关市","仁化县","仁化县董塘镇繁塘路",25.086046,113.638970,25.082406,113.632504,1
"4402242009B00898","5b7d4b2d-a421-4a5e-8126-c966fa7b2d76","广东省","韶关市","仁化县","仁化县董塘镇莲塘路农具厂2号地",25.076791,113.640139,25.073224,113.628392,1
"4402002013B01558","9b91a725-9fe0-4669-abb3-85afd11f8408","广东省","韶关市","浈江区","韶关市浈江区群乐巷28号",24.810414,113.617477,24.807510,113.605752,1
"4402242014B00165","c2c40551-b230-4eb2-bad4-fefd552e19b4","广东省","韶关市","仁化县","仁化县城丹霞大道",25.071127,113.764591,25.067458,113.752888,1
"4402242009B00973","75fd63ee-3f54-42de-ab04-55ae6b477479","广东省","韶关市","仁化县","仁化县城丹霞街道城南村",25.087945,113.760360,25.084456,113.748592,1
